#Interval	Step nums	Times	Abs time	Breaks	Pos nums	Pos ratio
11200	5252	0.6177387237548828	29.74159264564514	2	10418	1.9832476679992386
11400	5487	0.6387436389923096	30.380338191986084	2	10430	1.9005102040816326
11600	5506	0.6422848701477051	31.022624969482422	3	10625	1.9293626293807882
11800	5369	0.6270134449005127	31.64963984489441	2	10402	1.9370577281191805
12000	5210	0.6113476753234863	32.26098990440369	1	10059	1.9303396660909615
12200	5547	0.6474306583404541	32.90842247009277	1	10794	1.9455659697188177
12400	4447	0.5289523601531982	33.437376976013184	1	8974	2.0175359712230216
12600	5011	0.5938189029693604	34.031198024749756	2	9696	1.9345570630486832
12800	5488	0.6411209106445312	34.6723210811615	5	10791	1.965931863727455
13000	4875	0.5689296722412109	35.24125361442566	2	9510	1.950369155045119
13200	5254	0.6156058311462402	35.856860876083374	2	10124	1.926546146527117
13400	4549	0.5372848510742188	36.394147634506226	1	9264	2.036043956043956
13600	5673	0.6577906608581543	37.05194020271301	4	10832	1.9090588649982376
13800	4798	0.5649044513702393	37.616846323013306	0	9448	1.9687434882267139
14000	5087	0.6023139953613281	38.21916198730469	1	9840	1.9339622641509433
14200	5462	0.6412222385406494	38.86038613319397	3	10503	1.9225700164744646
14400	5307	0.6221067905426025	39.48249435424805	4	10382	1.9559155990957047
14600	5537	0.6446652412414551	40.127161264419556	1	10544	1.9039364391477067
14800	5429	0.6373624801635742	40.76452565193176	1	10298	1.8965009208103132
15000	5169	0.6048731803894043	41.36940050125122	3	9978	1.929980657640232
15200	5676	0.6642365455627441	42.0336389541626	3	10817	1.9054077858023604
15400	4985	0.5847206115722656	42.61836266517639	2	9697	1.94484556758925
15600	5440	0.6403646469116211	43.258729219436646	1	10474	1.92501378423084
15800	5314	0.620607852935791	43.87933921813965	1	10224	1.923612417685795
16000	5540	0.6474578380584717	44.526798725128174	6	10376	1.872586175780545
16200	5922	0.6883516311645508	45.21515250205994	5	11349	1.9160898193483031
16400	5170	0.605426549911499	45.82058072090149	4	10002	1.9342486946432025
16600	5167	0.6033999919891357	46.42398238182068	1	9965	1.9282120743034055
16800	5204	0.611135721206665	47.0351197719574	2	10042	1.9292987512007684
17000	4905	0.5790503025054932	47.614171504974365	0	9534	1.9433346922136159
17200	4905	0.5792887210845947	48.193461894989014	2	9698	1.9767631471667346
17400	5415	0.632335901260376	48.825799226760864	3	10386	1.9176514032496308
17600	5837	0.6790101528167725	49.50481152534485	1	10940	1.8739294278862624
17800	5508	0.6428906917572021	50.147703647613525	3	10398	1.8874568887275367
18000	5295	0.6225998401641846	50.77030539512634	5	10380	1.9599697885196374
18200	5391	0.6322002410888672	51.40251302719116	3	10374	1.9239614243323442
18400	5289	0.6186501979827881	52.02116560935974	4	10065	1.9026465028355388
18600	4678	0.5586857795715332	52.5798544883728	0	9251	1.977131865783287
18800	5960	0.6922340393066406	53.27208995819092	5	11121	1.8656265727226975
19000	4889	0.5793106555938721	53.851401805877686	1	9622	1.9676891615541923
19200	5346	0.6313340663909912	54.48273777961731	2	10233	1.9137834299607257
19400	5406	0.6365046501159668	55.11924409866333	4	10348	1.9138154244497874
19600	5172	0.6098058223724365	55.72905158996582	4	10010	1.9350473612990529
19800	5466	0.6395256519317627	56.36857891082764	4	10357	1.8944576550210352
20000	5376	0.6302993297576904	56.99887990951538	2	10402	1.9345359866096337
20200	5435	0.6381003856658936	57.63698220252991	4	10424	1.9175864606328183
20400	5077	0.5987944602966309	58.23577857017517	2	9750	1.9200472627018512
20600	5853	0.683943510055542	58.91972374916077	3	11032	1.8845234028015032
20800	5435	0.6361463069915771	59.55587196350098	6	10295	1.8938557763061075
21000	5424	0.6367030143737793	60.19257640838623	4	10479	1.9316129032258065
21200	4876	0.5773000717163086	60.76987814903259	1	9460	1.9397170391634202
21400	5191	0.6067385673522949	61.37661814689636	5	9900	1.9067796610169492
21600	5537	0.6494371891021729	62.026057720184326	3	10523	1.9001444564824848
21800	5559	0.6535720825195312	62.679632902145386	2	10544	1.8964028776978417
22000	6043	0.7030587196350098	63.38269352912903	4	11577	1.9154533421575115
22200	5466	0.6397829055786133	64.02247786521912	3	10472	1.9154929577464788
22400	5480	0.6403424739837646	64.66282248497009	3	10510	1.9175332968436416
22600	5363	0.6275651454925537	65.29038906097412	2	10313	1.9226323639075318
22800	5917	0.6907734870910645	65.98116445541382	2	11263	1.903176748901656
23000	5079	0.5984354019165039	66.57960152626038	4	9908	1.9503937007874015
23200	5676	0.6633405685424805	67.24294400215149	4	10929	1.925136515765369
23400	5296	0.6254785060882568	67.8684241771698	3	9971	1.882386256371531
23600	4980	0.5916934013366699	68.4601194858551	1	9778	1.9630596265810079
23800	6009	0.7006540298461914	69.16077518463135	5	11284	1.8775374376039933
24000	6148	0.7137675285339355	69.87454509735107	5	11649	1.894454382826476
24200	5636	0.6590685844421387	70.53361535072327	3	10609	1.8820294482880966
24400	5333	0.6269495487213135	71.16056704521179	2	10162	1.9051368578927634
24600	5512	0.6484086513519287	71.80897736549377	4	10575	1.9181933611463813
24800	5521	0.6477959156036377	72.45677518844604	4	10621	1.9233973198116625
25000	5372	0.6304538249969482	73.08723068237305	4	10393	1.9343011353061603
25200	5340	0.6286478042602539	73.71588063240051	3	10261	1.9211758097734506
25400	5594	0.6563539505004883	74.37223625183105	3	10680	1.9088471849865951
25600	5390	0.6346230506896973	75.00686144828796	5	10249	1.9011315154887776
25800	5999	0.7008252143859863	75.70769023895264	4	11252	1.8753333333333333
26000	5674	0.665001630783081	76.37269377708435	4	10837	1.909603524229075
26200	4903	0.5804734230041504	76.95316910743713	3	9413	1.9194535073409462
26400	5733	0.6705505847930908	77.62372088432312	5	10908	1.9023369375653993
26600	5322	0.631878137588501	78.25560140609741	1	10281	1.9314296449370656
26800	5608	0.6579642295837402	78.9135673046112	1	10640	1.8969513282224995
27000	5341	0.6290779113769531	79.54264712333679	3	10175	1.904717334331711
27200	5009	0.5954487323760986	80.13809728622437	3	9634	1.9229540918163672
27400	4923	0.5903220176696777	80.72842144966125	2	9486	1.9264825345247767
27600	5202	0.6110444068908691	81.33946800231934	4	10120	1.945031712473573
27800	5093	0.6005311012268066	81.94000124931335	1	9748	1.9136238712210443
28000	5785	0.6764976978302002	82.61650037765503	3	11004	1.9018320082958866
28200	5829	0.6846745014190674	83.30117678642273	4	11076	1.899828473413379
28400	5546	0.6548995971679688	83.95607852935791	1	10562	1.9040923021453038
28600	5013	0.5912322998046875	84.54731273651123	3	9757	1.9459513362584762
28800	6442	0.7458336353302002	85.2931489944458	5	11852	1.8395157535309639
29000	5602	0.653862714767456	85.94701409339905	2	10660	1.902552204176334
29200	5162	0.609095573425293	86.55611157417297	0	10014	1.9395700174317256
29400	5347	0.627300500869751	87.18341398239136	3	10357	1.9366118175018698
29600	5553	0.6523058414459229	87.83572244644165	2	10600	1.908534389629096
29800	5406	0.6364154815673828	88.47214078903198	5	10350	1.914185315331977
30000	4984	0.5883173942565918	89.06045985221863	3	9661	1.9380140421263792
30200	5833	0.681227445602417	89.74169111251831	5	11049	1.893897840246829
30400	4934	0.5840315818786621	90.3257257938385	1	9569	1.9390070921985816
30600	5766	0.6741988658905029	90.99992632865906	2	10929	1.8950927692040922
30800	5446	0.6397814750671387	91.63971018791199	2	10339	1.8981090508536809
31000	5869	0.6838016510009766	92.32351350784302	7	10805	1.8407155025553663
31200	5346	0.6314876079559326	92.955002784729	3	10186	1.9049934542734244
31400	5570	0.655407190322876	93.61041188240051	4	10480	1.8811703464369054
31600	5536	0.6470422744750977	94.25745630264282	2	10517	1.899404009391367
31800	5078	0.5994906425476074	94.8569483757019	5	9788	1.9271510139791297
32000	5470	0.6434502601623535	95.50040006637573	2	10335	1.8890513617254616
32200	5057	0.5994105339050293	96.09981203079224	2	9760	1.929616449189403
32400	4734	0.5613243579864502	96.66113781929016	1	9263	1.9562829989440338
32600	5287	0.6204268932342529	97.28156638145447	3	10110	1.911875945537065
32800	5388	0.6443705558776855	97.9259386062622	1	10355	1.9215067730562256
33000	5731	0.6720190048217773	98.59795904159546	7	10869	1.8961967899511514
33200	5558	0.6469318866729736	99.24489235877991	7	10629	1.9120345385860766
33400	5055	0.59197998046875	99.83687376976013	3	9608	1.9003164556962024
33600	5042	0.5961096286773682	100.43298554420471	1	9872	1.9575649415030736
33800	4968	0.5861823558807373	101.01916980743408	1	9668	1.945663111289998
34000	5225	0.6169612407684326	101.63613224029541	2	10035	1.9202066590126292
34200	5576	0.6555123329162598	102.29164600372314	3	10485	1.8800430338891878
34400	5751	0.6737930774688721	102.96544170379639	4	10728	1.8650904033379694
34600	5028	0.594980001449585	103.56042551994324	5	9758	1.9403459932392126
34800	5444	0.6387393474578857	104.19916677474976	5	10364	1.9033976124885217
35000	5644	0.6593289375305176	104.8584976196289	4	10514	1.862533215234721
35200	5481	0.638261079788208	105.49676012992859	3	10546	1.9237504560379424
35400	5499	0.6446394920349121	106.14140176773071	7	10341	1.8801818181818182
35600	5352	0.6290981769561768	106.77050161361694	8	10137	1.8937044647861012
35800	5523	0.644841194152832	107.41534423828125	1	10566	1.9127443881245474
